sector_code;sector_label;activity_code;activity_label;product_code;product_label
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010101;Cultures de céréales  ;A01010101;Blé  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010101;Cultures de céréales  ;A01010102;Maïs 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010101;Cultures de céréales  ;A01010103;Riz paddy  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010101;Cultures de céréales  ;A01010104;Mil   
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010101;Cultures de céréales  ;A01010105;Sorgho  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010101;Cultures de céréales  ;A01010106;orge
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010101;Cultures de céréales  ;A01010107;Autres céréales n.c.a.  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010102;Culture de tubercules et de légumes à cosse secs ;A01010201;Pommes de terre
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010102;Culture de tubercules et de légumes à cosse secs ;A01010202;Igname  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010102;Culture de tubercules et de légumes à cosse secs ;A01010203;Manioc   
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010102;Culture de tubercules et de légumes à cosse secs ;A01010204;Taro et macabo   
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010102;Culture de tubercules et de légumes à cosse secs ;A01010205;Patates douces  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010102;Culture de tubercules et de légumes à cosse secs ;A01010206;Autres racines et tubercules à amidon  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010102;Culture de tubercules et de légumes à cosse secs ;A01010207;Haricots secs  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010102;Culture de tubercules et de légumes à cosse secs ;A01010208;Pois de terre  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010102;Culture de tubercules et de légumes à cosse secs ;A01010209;Autres légumes à cosse secs  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010103;Culture de plantes oléagineuses ;A01010301;Arachides 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010103;Culture de plantes oléagineuses ;A01010302;Noix de palme et amandes de palmiste 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010103;Culture de plantes oléagineuses ;A01010303;Noix et amandes de karité 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010103;Culture de plantes oléagineuses ;A01010304;Soja 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010103;Culture de plantes oléagineuses ;A01010305;Coprah 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010103;Culture de plantes oléagineuses ;A01010306;Autres produits de plantes oléagineuses n.c.a. 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010104;Culture du coton  ;A01010400;Coton graine 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010105;Égrenage du coton ;A01010501;Coton fibre 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010105;Égrenage du coton ;A01010502;Graines de coton  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010106;Autres cultures n.c.a  ;A01010601;Canne à sucre 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010106;Autres cultures n.c.a  ;A01010602;Tabac brut 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010106;Autres cultures n.c.a  ;A01010603;Latex 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010106;Autres cultures n.c.a  ;A01010604;Urena et punga
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010106;Autres cultures n.c.a  ;A01010605;Rauwolfia
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010106;Autres cultures n.c.a  ;A01010606;Papaïne
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010106;Autres cultures n.c.a  ;A01010607;Quinquina
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010106;Autres cultures n.c.a  ;A01010608;Produits végétaux cultivés n.c.a. 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010201; Culture de légumes  ;A01020100;Légumes frais 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010202;"Reproduction des plantes (pépinières); horticulture ";A01020200;Plantes et fleurs
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010301;Culture du cacao  ;A01030100;Cacao en fèves 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010302;Culture du café   ;A01030200;Café  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010303;Culture du thé   ;A01030300;Thé brut 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010304; Culture de la banane  ;A01030401;Bananes plantains 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010304; Culture de la banane  ;A01030402;Bananes douces 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010305; Culture de l'ananas  ;A01030500;Ananas 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010306;Culture d'autres fruits  0;A01030601;Mangoustan
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010306;Culture d'autres fruits  0;A01030602;Oranges
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010306;Culture d'autres fruits  0;A01030603;Fraises
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010306;Culture d'autres fruits  0;A01030604;Mandarines
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010306;Culture d'autres fruits  0;A01030605;Raisins
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010306;Culture d'autres fruits  0;A01030606;Pamplemousses
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010306;Culture d'autres fruits  0;A01030607;Maracouja
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010306;Culture d'autres fruits  0;A01030608;Citrons
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010306;Culture d'autres fruits  0;A01030609;Pommes
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010306;Culture d'autres fruits  0;A01030610;Goyaves
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010306;Culture d'autres fruits  0;A01030611;Prunes
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010306;Culture d'autres fruits  0;A01030612;Mangues
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010306;Culture d'autres fruits  0;A01030613;Coco
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010306;Culture d'autres fruits  0;A01030614;Avocats
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010306;Culture d'autres fruits  0;A01030615;Papaye
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010306;Culture d'autres fruits  0;A01030616;Safou
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010306;Culture d'autres fruits  0;A01030617; Autres fruits n.c.a. 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010307;Culture de plantes à épices ;A01030701;Vanille 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010307;Culture de plantes à épices ;A01030702;Autres épices 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010401;Élevage de bovins ;A01040101;Bovins sur pied 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010401;Élevage de bovins ;A01040102;Lait de vache, brut 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010402;Élevage chevaux et autres équidés ;A01040201;Chevaux sur pied 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010402;Élevage chevaux et autres équidés ;A01040202;Autres produits de l'élevage d'équidés 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010403; Élevage de camélidés  ;A01040301;Camélidés sur pied 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010403; Élevage de camélidés  ;A01040302;Lait de chamelle 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010404;Élevage d'ovins   ;A01040401;Ovins sur pied 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010404;Élevage d'ovins   ;A01040402;Lait brut  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010404;Élevage d'ovins   ;A01040403;Laine et poils bruts
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010405; Élevage de caprins  ;A01040501;Caprins sur pied  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010405; Élevage de caprins  ;A01040502;Lait de chèvre brut   
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010406; Élevage de porcins  ;A01040600;Porcins sur pied  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010407; Élevage de volailles  ;A01040701;Volailles  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010407; Élevage de volailles  ;A01040702;Œufs  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010408;Élevage d'animaux n.c.a.  ;A01040801;Animaux d’élevage vivants n.c.a.  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010408;Élevage d'animaux n.c.a.  ;A01040802;Miel  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010408;Élevage d'animaux n.c.a.  ;A01040803;Produits divers d’origine animale n.c.a.  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010600;Activités de soutien à la culture et à l'élevage ;A01060001;Services de soutien à la culture  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010600;Activités de soutien à la culture et à l'élevage ;A01060002;Services de soutien à l’élevage  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010700;Chasse et activités annexes ;A01070001;Viandes de chasse  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010700;Chasse et activités annexes ;A01070002;Autres prélèvements sur la nature 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A010700;Chasse et activités annexes ;A01070003;Services annexes à la chasse  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A020101; Sylviculture ;A02010100;Bois sur pied  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A020102; Exploitation forestière  ;A02010201;Grumes 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A020102; Exploitation forestière  ;A02010202;Bois de chauffe 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A020103;Production de charbon de bois ;A02010300;Charbon de bois   
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A020200;Cueillette   ;A02020001;Gommes naturelles  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A020200;Cueillette   ;A02020002;Autres produits forestiers et de cueillette  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A020300;Activités forestières de soutien ;A02030000;Services forestiers de soutien 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A030000;Pêche, pisciculture, aquaculture ;A03000001;Poissons  
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A030000;Pêche, pisciculture, aquaculture ;A03000002;Crustacés et mollusques 
A;AGRICULTURE, SYLVICULTURE, PÊCHE;A030000;Pêche, pisciculture, aquaculture ;A03000003;Autres produits de la pêche, de la pisciculture ou de l’aquaculture 
B;EXTRACTIVES ;B050000;Extraction de charbon et de lignite  ;B05000001;Charbon  
B;EXTRACTIVES ;B050000;Extraction de charbon et de lignite  ;B05000002;Lignite  
B;EXTRACTIVES ;B060001;Extraction de pétrole brut  ;B06000100;Pétrole brut  
B;EXTRACTIVES ;B060002; Extraction de gaz naturel  ;B06000200;Gaz naturel  
B;EXTRACTIVES ;B070100;Extraction de minerais de fer ;B07010000;Minerais de fer  
B;EXTRACTIVES ;B070201;Extraction de minerais d'uranium ;B07020100;Minerais d'uranium  
B;EXTRACTIVES ;B070202;Extraction de minerais de métaux précieux ;B07020201;Minerais d'or  
B;EXTRACTIVES ;B070202;Extraction de minerais de métaux précieux ;B07020202;Minerais d'argent  
B;EXTRACTIVES ;B070202;Extraction de minerais de métaux précieux ;B07020203;Autres minerais de métaux précieux  
B;EXTRACTIVES ;B070203; Extraction de bauxite  ;B07020300;Bauxite (minerais d'aluminium)  
B;EXTRACTIVES ;B070204;Extraction de minerais de cuivre ;B07020400;Minerais de cuivre 
B;EXTRACTIVES ;B070205;Extraction de minerais de manganèse;B07020500;Minerais de manganèse  
B;EXTRACTIVES ;B070206;Extraction d'autres minerais métalliques n.c.a. ;B07020600;Autres minerais métalliques n.c.a.  
B;EXTRACTIVES ;B080100;Extraction de pierres, de sables et d'argiles ;B08010001;Pierres pour la construction et l’industrie  
B;EXTRACTIVES ;B080100;Extraction de pierres, de sables et d'argiles ;B08010002;Sables et argiles  
B;EXTRACTIVES ;B080201;Extraction de phosphates et sels de potassium, naturels ;B08020101;Phosphates naturels  
B;EXTRACTIVES ;B080201;Extraction de phosphates et sels de potassium, naturels ;B08020102;Sels naturels de potassium  
B;EXTRACTIVES ;B080202;Extractions de minéraux pour l'industrie chimique ;B08020200;Minéraux pour l’industrie chimique  
B;EXTRACTIVES ;B080203;Extraction ou production de sel et de natron;B08020300;Sel et natron  
B;EXTRACTIVES ;B080204;Extraction de diamants et d'autres pierres précieuses ;B08020401;Diamants bruts  
B;EXTRACTIVES ;B080204;Extraction de diamants et d'autres pierres précieuses ;B08020402;Autres pierres précieuses  
B;EXTRACTIVES ;B080205;Autres extractions  ;B08020500;Minéraux divers n.c.a.  
B;EXTRACTIVES ;B090000;Activités de soutien aux industries extractives ;B09000000;Services de soutien aux industries extractives   
C;ACTIVITES DE FABRICATION ;C100100;Abattage, transformation et conservation des viandes ;C10010001;Viandes de boucherie  
C;ACTIVITES DE FABRICATION ;C100100;Abattage, transformation et conservation des viandes ;C10010002;Viandes de volailles  
C;ACTIVITES DE FABRICATION ;C100100;Abattage, transformation et conservation des viandes ;C10010003;Autres viandes 
C;ACTIVITES DE FABRICATION ;C100100;Abattage, transformation et conservation des viandes ;C10010004;Préparations et conserves à base de viandes  
C;ACTIVITES DE FABRICATION ;C100100;Abattage, transformation et conservation des viandes ;C10010005;Peaux brutes et autres produits de l’abattage 
C;ACTIVITES DE FABRICATION ;C100201;Congélation de poissons, crustacés et mollusques ;C10020101;Poissons, congelés ou surgelés 
C;ACTIVITES DE FABRICATION ;C100201;Congélation de poissons, crustacés et mollusques ;C10020102;Crustacés et mollusques, congelés ou surgelés 
C;ACTIVITES DE FABRICATION ;C100202;Séchage, salage ou fumage du poisson ;C10020201;Poissons séchés ou salés  
C;ACTIVITES DE FABRICATION ;C100202;Séchage, salage ou fumage du poisson ;C10020202;Poissons fumés 
C;ACTIVITES DE FABRICATION ;C100203;Autres transformations et conservations des poissons, crustacés et mollusques ;C10020301;Préparations et conserves à base de poissons  
C;ACTIVITES DE FABRICATION ;C100203;Autres transformations et conservations des poissons, crustacés et mollusques ;C10020302;Coquillages, crustacés et mollusques en conserve  
C;ACTIVITES DE FABRICATION ;C100203;Autres transformations et conservations des poissons, crustacés et mollusques ;C10020303;"Farines de poissons ; déchets  "
C;ACTIVITES DE FABRICATION ;C100300;Transformation et conservation des fruits et légumes ;C10030001;Conserves appertisées de légumes 
C;ACTIVITES DE FABRICATION ;C100300;Transformation et conservation des fruits et légumes ;C10030002;Conserves de fruits  
C;ACTIVITES DE FABRICATION ;C100300;Transformation et conservation des fruits et légumes ;C10030003;Jus de fruits et légumes  
C;ACTIVITES DE FABRICATION ;C100300;Transformation et conservation des fruits et légumes ;C10030004;Pâte d'arachide  
C;ACTIVITES DE FABRICATION ;C100300;Transformation et conservation des fruits et légumes ;C10030005;Autres produits à base de fruits et légumes  
C;ACTIVITES DE FABRICATION ;C100400;Fabrication de corps gras d'origine animale et végétale ;C10040001;Huile brute de palme ou de palmiste  
C;ACTIVITES DE FABRICATION ;C100400;Fabrication de corps gras d'origine animale et végétale ;C10040002;Huile brute d’arachide  
C;ACTIVITES DE FABRICATION ;C100400;Fabrication de corps gras d'origine animale et végétale ;C10040003;Huile brute de coton  
C;ACTIVITES DE FABRICATION ;C100400;Fabrication de corps gras d'origine animale et végétale ;C10040004;Autres huiles brutes  
C;ACTIVITES DE FABRICATION ;C100400;Fabrication de corps gras d'origine animale et végétale ;C10040005;Huile raffinée de palme ou de palmiste  
C;ACTIVITES DE FABRICATION ;C100400;Fabrication de corps gras d'origine animale et végétale ;C10040006;Huile raffinée d’arachide  
C;ACTIVITES DE FABRICATION ;C100400;Fabrication de corps gras d'origine animale et végétale ;C10040007;Huile raffinée de coton  
C;ACTIVITES DE FABRICATION ;C100400;Fabrication de corps gras d'origine animale et végétale ;C10040008;Autres huiles raffinées  
C;ACTIVITES DE FABRICATION ;C100400;Fabrication de corps gras d'origine animale et végétale ;C10040009;Autres corps gras, graisses et tourteaux  
C;ACTIVITES DE FABRICATION ;C100500;Fabrication de produits laitiers et de glaces ;C10050001;"Laits liquides ; laits concentrés  "
C;ACTIVITES DE FABRICATION ;C100500;Fabrication de produits laitiers et de glaces ;C10050002;Laits en poudre  
C;ACTIVITES DE FABRICATION ;C100500;Fabrication de produits laitiers et de glaces ;C10050003;Beurre, fromages, yaourts et crème de lait  
C;ACTIVITES DE FABRICATION ;C100500;Fabrication de produits laitiers et de glaces ;C10050004;Crèmes glacées et sorbets 
C;ACTIVITES DE FABRICATION ;C100601; Travail des grains   ;C10060101;Riz décortiqué  
C;ACTIVITES DE FABRICATION ;C100601; Travail des grains   ;C10060102;Farine de blé  
C;ACTIVITES DE FABRICATION ;C100601; Travail des grains   ;C10060103;Farines d'autres céréales  
C;ACTIVITES DE FABRICATION ;C100601; Travail des grains   ;C10060104;Autres farines  
C;ACTIVITES DE FABRICATION ;C100601; Travail des grains   ;C10060105;Céréales transformées  
C;ACTIVITES DE FABRICATION ;C100601; Travail des grains   ;C10060106;Sons et résidus de meunerie  
C;ACTIVITES DE FABRICATION ;C100602;Fabrication de produits amylacés ;C10060200;Huile de maïs et autres produits amylacés  
C;ACTIVITES DE FABRICATION ;C100701;Fabrication de pain et de pâtisseries fraîches ;C10070100;Pain et  pâtisseries fraîches  
C;ACTIVITES DE FABRICATION ;C100702;Biscuiterie et pâtisserie de conservation;C10070200;Biscuits et pâtisseries de conservation  
C;ACTIVITES DE FABRICATION ;C100703;Fabrication de pâtes alimentaires, de couscous et de produits farineux similaires ;C10070301;Pâtes alimentaires  
C;ACTIVITES DE FABRICATION ;C100703;Fabrication de pâtes alimentaires, de couscous et de produits farineux similaires ;C10070302;Couscous et produits farineux similaires 
C;ACTIVITES DE FABRICATION ;C100800;Fabrication d'aliments pour animaux ;C10080000;Aliments préparés pour animaux  
C;ACTIVITES DE FABRICATION ;C100901;Fabrication de sucre ;C10090101;Sucre  
C;ACTIVITES DE FABRICATION ;C100901;Fabrication de sucre ;C10090102;Mélasses  
C;ACTIVITES DE FABRICATION ;C100902;" Chocolaterie ; confiserie  ";C10090201;Cacao en masse  
C;ACTIVITES DE FABRICATION ;C100902;" Chocolaterie ; confiserie  ";C10090202;Beurre de cacao  
C;ACTIVITES DE FABRICATION ;C100902;" Chocolaterie ; confiserie  ";C10090203;Cacao en poudre  
C;ACTIVITES DE FABRICATION ;C100902;" Chocolaterie ; confiserie  ";C10090204;"Chocolat ; préparations à base de chocolat  "
C;ACTIVITES DE FABRICATION ;C100902;" Chocolaterie ; confiserie  ";C10090205;Confiseries  
C;ACTIVITES DE FABRICATION ;C100903;Transformation du café, du thé ;C10090301;"Café torréfié ; produits dérivés du café  "
C;ACTIVITES DE FABRICATION ;C100903;Transformation du café, du thé ;C10090302;"Thé conditionné ; infusions  "
C;ACTIVITES DE FABRICATION ;C100904;Fabrication de condiments et assaisonnements ;C10090400;Condiments et assaisonnements 
C;ACTIVITES DE FABRICATION ;C100905;Fabrication de denrées diverses n.c.a  et Opérations sous-traitées intervenant dans la fabrication de produits alimentaires ;C10090501;Denrées diverses n.c.a  
C;ACTIVITES DE FABRICATION ;C100905;Fabrication de denrées diverses n.c.a  et Opérations sous-traitées intervenant dans la fabrication de produits alimentaires ;C10090502;Opérations sous-traitées intervenant dans la fabrication de produits alimentaires 
C;ACTIVITES DE FABRICATION ;C110001;Fabrication de boissons alcoolisées ;C11000101;Boissons alcoolisées distillées  
C;ACTIVITES DE FABRICATION ;C110001;Fabrication de boissons alcoolisées ;C11000102;Bière de malt et malt  
C;ACTIVITES DE FABRICATION ;C110001;Fabrication de boissons alcoolisées ;C11000103;Autres bières  
C;ACTIVITES DE FABRICATION ;C110001;Fabrication de boissons alcoolisées ;C11000104;Vins et autres alcools
C;ACTIVITES DE FABRICATION ;C110002;Production d'eaux de table et de boissons non alcoolisées ;C11000201;Eaux de table 
C;ACTIVITES DE FABRICATION ;C110002;Production d'eaux de table et de boissons non alcoolisées ;C11000202;Boissons non alcoolisées diverses  
